-6.409110210370272e-05,-0.0007542915991507471,1.540491393825505e-05
-0.0003618033661041409,-0.00047287371126003563,1.0313893653801642e-05
-0.0004083923122379929,-0.00023613379744347185,-3.3763816986720485e-07
-0.00022851547691971064,-4.2444975406397134e-05,-1.2928160685987677e-05
-3.304940491943853e-06,0.00012747252185363322,-2.2962211005506106e-05
0.00012105536734452471,0.00029723436455242336,-2.66013594227843e-05
0.00011721625924110413,0.00047012275899760425,-2.827810385497287e-05
1.5548416740784887e-06,0.000571782176848501,-3.099707464571111e-05
-0.0002385504631092772,0.0005723763024434447,-3.275601920904592e-05
-0.0005615618429146707,0.0005918710376136005,-2.8273358111619018e-05
-0.0007808454101905227,0.0006683167885057628,-2.358452729822602e-05
-0.0007277727127075195,0.0005907099111936986,-2.0867537386948243e-05
-0.0005089110345579684,0.00026313841226510704,-1.7916439901455306e-05
-0.0003388894838280976,-0.00014705814828630537,-1.8975086277350783e-05
-0.00019063253421336412,-0.0003069745434913784,-3.124591603409499e-05
6.937629950698465e-05,-0.00011214315600227565,-4.8659974709153175e-05
0.0003737721999641508,6.801044946769252e-05,-5.175218029762618e-05
0.0005018823430873454,-6.52284434181638e-05,-3.735426435014233e-05
0.0004446403472684324,-0.00030579621670767665,-2.904169014072977e-05
0.0004070436116307974,-0.00043551551061682403,-3.475341509329155e-05
0.00048547322512604296,-0.00041618067189119756,-4.214518048684113e-05
0.0005885956343263388,-0.00019298419647384435,-4.4486219849204645e-05
0.0005595331313088536,0.00013779476284980774,-4.5082135329721496e-05
0.00042352688615210354,0.0003861904551740736,-4.640557017410174e-05
0.0002708721440285444,0.00040269739110954106,-5.194270852371119e-05
0.00015120801981538534,0.00022774883836973459,-5.8748992159962654e-05
5.6035310990409926e-05,2.7837626475957222e-05,-5.893992420169525e-05
-3.9802234823582694e-05,-5.732020508730784e-05,-5.048405728302896e-05
-0.00018521987658459693,-3.196633406332694e-05,-3.85026796720922e-05
-0.000374696304788813,6.780548574170098e-06,-2.761157156783156e-05
-0.0004934665048494935,-5.554702056542737e-06,-2.050223520200234e-05
-0.0004454840091057122,-4.8624686314724386e-05,-1.8713893950916827e-05
-0.00025781054864637554,-4.746546983369626e-05,-2.0407069314387627e-05
-4.5677388698095456e-05,3.4746558412734885e-06,-2.2817692297394387e-05
0.00015311417519114912,1.6418724044342525e-05,-2.065798435069155e-05
0.0003671812592074275,-8.223168697440997e-05,-1.0289706551702693e-05
0.0005593281821347773,-0.00024173219571821392,5.101443093735725e-06
0.0005830689915455878,-0.0003341460251249373,1.8999269741470926e-05
0.0004048461269121617,-0.0002161442971555516,3.088924495386891e-05
0.00016961261280812323,0.00021916476543992758,3.461361484369263e-05
3.1759314879309386e-05,0.0007694485830143094,2.32261936616851e-05
-6.756616130587645e-06,0.000933903967961669,2.6735667688626563e-06
1.4530423868563958e-05,0.0005651979590766132,-1.9764538592426106e-05
9.408016194356605e-05,-0.00015437995898537338,-4.251560676493682e-05
0.0002241610491182655,-0.0008070440380834043,-4.937525591230951e-05
0.000332550669554621,-0.001133787794969976,-4.13392081100028e-05
0.0003332030610181391,-0.0010774045949801803,-3.0245397283579223e-05
0.00025584144168533385,-0.0006304673734121025,-1.7878035578178242e-05
0.00019034466822631657,-8.53092860779725e-05,-4.100828391528921e-06
0.0001501258520875126,0.0003428294730838388,4.945473847328685e-06
0.0001547257270431146,0.0005535961827263236,4.0669101508683525e-06
0.00020360406779218465,0.0005616593407467008,9.053700523509178e-06
0.00028477906016632915,0.00039214538992382586,2.29377383220708e-05
0.00036086770705878735,0.00012881519796792418,2.9159260520827956e-05
0.00025305370218120515,-0.00012995320139452815,1.714975223876536e-05
