1.6593889085925184e-05,-9.451439109398052e-05,2.8263764761504717e-05,0.0001943505194503814
1.6724679881008342e-05,-7.111042214091867e-05,3.3208470995305106e-05,0.00018409178301226348
7.940987416077405e-06,-3.465256668278016e-05,2.980812314490322e-05,0.00019074531155638397
-4.654102667700499e-06,-4.709146378445439e-05,2.5658779122750275e-05,0.0001906815596157685
-1.0292205843143165e-05,-7.348592771450058e-05,2.699212564039044e-05,0.00017444910190533847
-7.694285159232095e-06,-5.0839156756410375e-05,3.3686243114061654e-05,0.00017156141984742135
-3.7422762488859007e-06,-1.408071238984121e-05,4.209556936984882e-05,0.00017622085579205304
-1.6786642618171754e-06,-1.723069726722315e-05,4.6142326027620584e-05,8.405919652432203e-05
1.1734498457371956e-06,-5.4377665946958587e-05,3.492741234367713e-05,-0.00012256884656380862
5.661890099872835e-06,-7.644903962500393e-05,1.022063042910304e-05,-0.0002742449869401753
6.3500738178845495e-06,-4.204786819173023e-05,-3.981497684435453e-06,-0.00016743573360145092
1.4162360457703471e-06,3.171882781316526e-05,1.2469951798266266e-05,0.000246944313403219
1.8033280184681644e-06,9.490577940596268e-05,5.581715231528506e-05,0.0007684994488954544
1.5534144040429965e-05,0.00011679543240461498,7.589185406686738e-05,0.0009477304411120713
3.4558521292638034e-05,0.00011571604409255087,5.299422628013417e-05,0.0007922698277980089
4.01767720177304e-05,0.0001062936062226072,2.019451858359389e-05,0.0005503815482370555
2.9183986043790355e-05,8.705985237611458e-05,4.693678874900797e-06,0.0001783850893843919
1.5734727639937773e-05,6.175453745527193e-05,1.6317650079145096e-05,-0.00020578427938744426
8.722056918486487e-06,1.5988893210305832e-05,1.5399915355374105e-05,-0.0005249198293313384
6.300499535427662e-06,-4.3839714635396376e-05,-2.269974174851086e-06,-0.000628429523203522
3.612172804423608e-06,-9.26152933971025e-05,-5.349060302251019e-06,-0.0004964879481121898
-2.3254449388332432e-06,-0.00010931097494903952,6.442339326895308e-06,-0.0003671600134111941
-8.984497071651276e-06,-9.414545638719574e-05,6.325738922896562e-06,-0.00038238917477428913
-7.974481377459597e-06,-7.44823191780597e-05,-6.772845608793432e-06,-0.0003443456080276519
-1.3223695916053657e-08,-8.705159416422248e-05,-1.15051379907527e-05,-9.464012691751122e-05
6.067844424251234e-06,-0.0001238503318745643,4.6760715122218244e-07,0.000219688328797929
7.24246137906448e-06,-0.00013837672304362059,1.740341031108983e-05,0.0003821045393124223
5.017211606173078e-06,-0.00010894554725382477,2.6420722861075774e-05,0.00030412207706831396
-8.808195843812427e-07,-6.483001925516874e-05,2.7762833269662224e-05,4.755687768920325e-05
-5.560899808187969e-06,-3.998706233687699e-05,2.4071563530014828e-05,-0.00021740267402492464
-2.5413939965801546e-06,-3.403216760489158e-05,1.8518090655561537e-05,-0.0002631042152643204
8.083306056505535e-06,-3.587075480027124e-05,1.068396340997424e-05,-0.00012150219845352694
2.152164415747393e-05,-3.488472430035472e-05,4.307637482270366e-06,-1.8685592294787057e-05
2.6709460144047625e-05,-1.857003189797979e-05,-1.693128865554172e-06,-0.00011057109077228233
1.7751781342667527e-05,1.9837187210214324e-05,-8.940187399275601e-06,-0.00024140953610185534
7.2164402808994055e-06,6.55294643365778e-05,-1.1793938938353676e-05,-0.00016654749924782664
5.525744654732989e-06,9.01119492482394e-05,3.0309024623420555e-07,9.984155622078106e-05
1.0994318472512532e-05,8.493175118928775e-05,1.9780036382144317e-05,0.0003529988171067089
1.0833683518285397e-05,7.526818808401003e-05,2.9491124223568477e-05,0.0005129764904268086
-3.354903981289681e-07,9.346103615825996e-05,2.925927401520312e-05,0.0005260840989649296
-8.839865586196538e-06,0.00014122598804533482,3.8063517422415316e-05,0.0003687215503305197
-5.590088221651968e-06,0.0001764699991326779,5.333091030479409e-05,0.00024333393957931548
8.961789603745274e-07,0.0001810495596146211,6.090282477089204e-05,0.00022809705114923418
4.6180869617273856e-07,0.0001505129475845024,5.075328954262659e-05,9.57805459620431e-05
-1.3226499504526146e-06,8.303110371343791e-05,3.281708632130176e-05,-9.682357631390914e-05
-1.2186048934381688e-06,1.5548307601420674e-06,2.1715743059758097e-05,-0.000209502613870427
9.317037097389402e-07,-5.4935855587245896e-05,1.6803080143290572e-05,-0.0003304923593532294
9.486474255027133e-07,-6.842231232440099e-05,1.5380286640720442e-05,-0.00039700043271295726
-2.89535478259495e-06,-5.9934496675850824e-05,1.295262154599186e-05,-0.0002576192491687834
-4.673836428992217e-06,-4.7245455789379776e-05,1.2609761142812204e-05,-9.426707379134314e-07
-1.4913085806256277e-06,-3.542332706274465e-05,2.3730874090688303e-05,0.00017835645121522248
5.935641183896223e-06,-2.7205505830352195e-05,3.965559517382644e-05,0.00024139559536706656
1.2880704161943868e-05,-2.2970973077462986e-05,4.396854274091311e-05,0.00021174368157517165
1.4054641724214889e-05,-1.810133471735753e-05,3.4111471904907376e-05,0.00010585103154880926
7.320558779611019e-06,-1.9601033272920176e-05,1.8669190467335284e-05,1.4915699466655497e-05
-1.8392642004982918e-06,-3.496778663247824e-05,6.6447773861000314e-06,1.2351864825177472e-05
-8.424379302596208e-06,-4.8712889110902324e-05,-5.681323727912968e-06,0.00012138004967710003
-1.0797738468681928e-05,-3.782522981055081e-05,-1.8702252418734133e-05,0.00035104420385323465
-1.2259661161806434e-05,-1.3381169992499053e-05,-2.5754483431228437e-05,0.0005150079960003495
-1.357509881927399e-05,-4.931199327984359e-06,-2.0836580006289296e-05,0.00040332513162866235
-1.1534481927810702e-05,-1.3616888281831052e-05,-2.5361387088196352e-06,4.737475683214143e-05
-7.529722552135354e-06,-2.79828418570105e-05,1.8289587387698703e-05,-0.00032541161635890603
-3.665735675895121e-06,-2.4454795493511483e-05,2.1001798813813366e-05,-0.0005639113369397819
-1.5231451016006758e-06,3.305285645183176e-05,1.9417093426454812e-05,-0.000776412955019623
-2.677129259609501e-06,0.00011145161261083558,3.1890471291262656e-05,-0.0008667270885780454
-1.4476750038738828e-06,0.00016198173398151994,3.40700862579979e-05,-0.0005723871872760355
2.2409865323425038e-06,0.0001844763319240883,1.8987635485245846e-05,1.5054158097882464e-07
3.548352196958149e-06,0.00016964126552920789,1.2066891940776259e-05,0.00039086618926376104
3.5002385629923083e-06,0.00011358888878021389,1.5236691069731023e-05,0.0004397427837830037
