8.3904859593531e-07,-1.8923608422483085e-06,8.403543688473292e-06
-8.830815204419196e-06,3.7430987731568166e-07,9.007019798445981e-06
-4.586770955938846e-05,3.0571862907891045e-07,1.5540834965577233e-06
-0.00011035665374947712,-7.484730986107024e-07,-2.502552661098889e-06
-0.00014705926878377795,-3.033519988093758e-06,4.865732421421853e-07
-0.00012355293438304216,-5.761844022345031e-06,7.483316721845767e-07
-5.7182838645530865e-05,-6.317186944215791e-06,-6.836766715423437e-06
3.3916719985427335e-05,-3.762104597626603e-06,-8.125781278067734e-06
0.00011719440954038873,6.350646799546666e-07,-2.082805167447077e-06
0.00015915541735012084,4.310799340601079e-06,5.0232602006872185e-06
0.00015297865320462734,4.568569238472264e-06,8.433926268480718e-06
0.00010897660831687972,2.4602993562439224e-06,7.391445251414552e-06
4.372042531031184e-05,-1.8513460986469e-07,7.928209925012197e-06
-1.0532953638175968e-05,-2.000741005758755e-06,7.951955922180787e-06
-3.096185901085846e-05,-3.854008355119731e-06,1.0987246241711546e-05
-3.30769871652592e-05,-4.693159098678734e-06,2.064931504719425e-05
-3.522535553202033e-05,-2.6160550987697206e-06,3.1802308512851596e-05
-4.013493889942765e-05,2.2731051103619393e-06,3.510621172608808e-05
-3.5062981623923406e-05,7.194305453595007e-06,3.2945707062026486e-05
-1.2222715668031015e-05,1.0036073035735171e-05,3.4880675229942426e-05
2.0015006157336757e-05,9.568659152137116e-06,3.975126310251653e-05
4.7141267714323476e-05,6.186936388985487e-06,3.733392441063188e-05
6.545243377331644e-05,3.174391622451367e-06,2.8283437131904066e-05
6.815409142291173e-05,2.0803615825570887e-06,1.728928691591136e-05
5.4057087254477665e-05,4.245899162924616e-06,7.572049980808515e-06
4.5140841393731534e-05,6.364513410517247e-06,4.390149570099311e-06
5.015974966227077e-05,6.751000910298899e-06,7.163597274484346e-06
4.1407602111576125e-05,3.651754241218441e-06,1.142371093010297e-05
-2.4752032459218754e-06,-2.192280362578458e-06,1.5148078091442585e-05
-5.286233135848306e-05,-5.694678293366451e-06,1.3107896847941447e-05
-5.823744504596107e-05,-5.16198360855924e-06,8.522963980794884e-06
-2.4566130377934314e-05,-7.081727289914852e-06,1.0017287422670051e-05
-1.6805549876153236e-06,-1.112570953409886e-05,9.575185686117038e-06
4.676745390952419e-07,-1.3796060557069723e-05,5.349143521016231e-06
-2.437993771309266e-06,-1.5280060324585065e-05,3.2865891625988297e-06
-2.1016693096953531e-07,-1.2942837201990187e-05,4.601961791195208e-06
-1.8877391312344116e-06,-1.0697273864934687e-05,9.337391929875594e-06
-9.010977009893395e-06,-9.69811480899807e-06,1.3637290066981222e-05
-2.0694711565738544e-05,-7.39030519980588e-06,1.0922040928562637e-05
-2.5166735213133506e-05,-5.140424946148414e-06,4.7714934225950856e-06
-1.3503153240890242e-05,-4.802793682756601e-06,2.3938584945426555e-06
7.571015885332599e-07,-8.341849024873227e-06,5.182652785151731e-06
3.5831988043355523e-06,-1.2524039448180702e-05,1.4106099115451798e-05
-5.245449301582994e-06,-1.4169930182106327e-05,2.3791997591615655e-05
-1.8683693269849755e-05,-1.224038624059176e-05,2.6203277229797095e-05
-2.863024565158412e-05,-6.900713287905091e-06,2.419932934571989e-05
-2.2159349100547843e-05,7.668564308005443e-07,2.841825335053727e-05
-1.2775960840372136e-06,5.814273663418135e-06,3.7005582271376625e-05
1.929101017594803e-05,5.662747753376607e-06,3.884654142893851e-05
3.2626889151288196e-05,6.169781045173295e-06,3.2207026379182935e-05
3.928443766199052e-05,1.0425318578199949e-05,3.035474401258398e-05
3.350447514094412e-05,1.2034783139824867e-05,3.82933285436593e-05
2.6350911866757087e-05,9.169910299533512e-06,3.912718966603279e-05
2.948933070001658e-05,8.367914233531337e-06,3.1137118639890105e-05
3.281254612375051e-05,8.929320756578818e-06,2.5971927243517712e-05
2.4241255232482217e-05,7.31217687643948e-06,1.9822582544293255e-05
