2.197120920754969e-06,3.982594353146851e-05,-0.00012014515959890559,3.401936555746943e-05
3.5559063690016046e-05,4.127345891902223e-05,-0.0001399329921696335,4.921050640405156e-05
7.606696453876793e-05,3.142519562970847e-05,-0.00015099861775524914,7.886460662120953e-05
0.00011361022188793868,1.298312872677343e-05,-0.0001334648986812681,0.0001113613325287588
0.0001406620431225747,-8.05615130161641e-08,-9.75793955149129e-05,0.00012923173198942095
0.00013632529589813203,-3.8280331864370964e-06,-6.910903903190047e-05,0.00016627745935693383
0.00010399534221505746,-6.41611131868558e-06,-5.309338666847907e-05,0.00013788680371362716
8.19849010440521e-05,-1.8202241335529834e-05,-3.677973654703237e-05,0.0001421315682819113
8.926256850827485e-05,-4.9305279389955103e-05,-8.673650881974027e-06,0.00011404228280298412
0.0001095668994821608,-7.328970968956128e-05,1.6714779121684842e-05,0.0001068010606104508
0.00013312393275555223,-4.918922786600888e-05,1.5890165741438977e-05,0.0001255834213225171
0.00012313580373302102,4.314692887419369e-07,-6.936161753401393e-06,0.0001308905048063025
6.254407344385982e-05,3.3877742680488154e-05,-3.953733539674431e-05,0.00012722300016321242
9.587741260475013e-06,4.253213410265744e-05,-5.725738810724579e-05,0.00016605432028882205
-1.6112400771817192e-05,3.620113056967966e-05,-5.0538616051198915e-05,0.0001559051888762042
-3.33422540279571e-05,2.2909085600986145e-05,-4.6194698370527476e-05,0.00015009108756203204
-6.852170190541074e-05,9.98443465505261e-06,-5.8359571994515136e-05,0.0001853951980592683
-0.00011400286894058809,1.0292810657119844e-05,-8.511144551448524e-05,0.00013787249918095767
-0.00012706582492683083,2.4826520530041307e-05,-0.0001246682950295508,3.6677782190963626e-05
-9.834699449129403e-05,3.970046964241192e-05,-0.00016375760606024414,4.7334156988654286e-05
-5.1872026233468205e-05,4.25476573582273e-05,-0.0001870196283562109,8.15765670267865e-05
2.82678593066521e-06,3.752008706214838e-05,-0.00019317952683195472,0.00014570265193469822
7.051282591419294e-05,2.480778675817419e-05,-0.00018010205531027168,0.00022176421771291643
0.00013477465836331248,5.629398401651997e-06,-0.00014054306666366756,0.00024282980302814394
0.00017571754870004952,-1.8226794054498896e-05,-8.586216426920146e-05,0.00017103811842389405
0.00018305917910765857,-4.888598414254375e-05,-4.5088829210726544e-05,0.00012820831034332514
0.00016649012104608119,-8.349934796569869e-05,-2.6920473828795366e-05,0.00012009727652184665
0.00014192491653375328,-0.00010399638267699629,-2.3363985746982507e-05,9.68893727986142e-05
0.00010606575233396143,-8.302459900733083e-05,-2.6276311473338865e-05,0.00012596321175806224
4.091172377229668e-05,-1.5169563084782567e-05,-2.7512360247783363e-05,0.00015258160419762135
-4.1974220948759466e-05,6.208754348335788e-05,-2.0255443814676255e-05,0.00015318820078391582
-0.00010612143523758277,9.29508387343958e-05,-5.739975222240901e-06,0.00013853347627446055
-0.00012253086606506258,6.811849743826315e-05,1.5314322808990255e-05,0.00017013527394738048
-9.796852100407705e-05,2.541477806516923e-05,2.234263411082793e-05,0.00015156289737205952
-7.126222044462338e-05,-1.0570157428446691e-05,-1.542836798762437e-05,0.00016188576410058886
-7.007032399997115e-05,-3.850781649816781e-05,-7.64584619901143e-05,0.00013160622620489448
-7.736088446108624e-05,-3.763979839277454e-05,-0.00011316775635350496,0.00012270717706996948
-8.438136865152046e-05,-5.507992682396434e-06,-0.00011964160512434319,0.00012436718679964542
-0.00011429102596594021,2.2015858121449128e-05,-0.00012887701450381428,8.537873509339988e-05
-0.00013682966527994722,2.1197041860432364e-05,-0.0001390577235724777,4.729737702291459e-05
-0.00010719022975536063,1.2621415407920722e-05,-0.00012953957775607705,7.773077231831849e-05
-5.253376002656296e-05,2.2709475160809234e-05,-0.00011922840349143371,7.064011151669547e-05
-1.6081703506642953e-05,4.1562565456843004e-05,-0.00012385050649754703,7.690828351769596e-05
3.549823190951429e-07,4.722267476608977e-05,-0.00010681529965950176,0.00014814907626714557
9.707841854833532e-06,3.056211426155642e-05,-4.5617030991707e-05,0.0001677938416833058
1.572770815982949e-05,1.4323375580715947e-05,1.1522110980877187e-05,0.00014033041952643543
2.257167943753302e-05,1.7644564650254324e-05,2.746803147601895e-05,0.00017721675976645201
3.59301884600427e-05,3.390560959815048e-05,1.2595273801707663e-05,0.00016403532936237752
5.510580012924038e-05,3.4081087505910546e-05,5.837306161993183e-06,0.0001432174030924216
7.416056178044528e-05,-2.0166835383861326e-06,3.127731179120019e-05,0.00015595722652506083
9.024631435750052e-05,-5.373659951146692e-05,7.519217615481466e-05,0.0001621088886167854
0.00010638286039466038,-7.924684177851304e-05,0.00010163920524064451,0.00010953502351185307
0.00011873342009494081,-5.918707392993383e-05,9.311775647802278e-05,8.895814971765503e-05
0.00011843426909763366,-1.6497944670845754e-05,7.812482363078743e-05,8.399061334785074e-05
9.857027907855809e-05,1.755107587086968e-05,9.337244409834966e-05,5.048486127634533e-05
6.431490328395739e-05,3.610755447880365e-05,0.00012980736210010946,7.39384995540604e-05
1.833737587730866e-05,5.2044611948076636e-05,0.00015379207616206259,0.00011051939509343356
-5.874791168025695e-05,6.408576882677153e-05,0.000162180294864811,0.00013723637675866485
-0.0001590667525306344,6.137960735941306e-05,0.00016868970124050975,0.0001497147313784808
-0.0002100068231811747,3.6076751712244004e-05,0.00016960852371994406,0.00018255242321174592
-0.00017697121074888855,-5.055293968325714e-06,0.0001626573211979121,0.00013783507165499032
-0.00010699908307287842,-4.58752729173284e-05,0.00015826208982616663,0.0001259493437828496
-3.6301473301136866e-05,-8.638037252239883e-05,0.0001530680019641295,0.00010306816693628207
4.0085687942337245e-05,-0.00010490067506907508,0.00015522143803536892,0.0001175276338472031
0.00012798704847227782,-9.07141002244316e-05,0.00016975629841908813,0.00015164802607614547
0.00019918593170586973,-8.814975444693118e-05,0.0001933554740389809,0.0001425366208422929
0.00025020205066539347,-8.284048089990392e-05,0.00020546175073832273,9.454481187276542e-05
