8.377682305801734e-12,3.243724019780645e-08
3.3769652043197837e-11,1.5133684210619115e-07
7.166374321361736e-11,3.5512527096683006e-07
1.2150216861645687e-10,6.017659441112177e-07
1.891176773139258e-10,8.780962853049878e-07
2.726693777355232e-10,1.2120972159344793e-06
3.7072036396454685e-10,1.6434273309633221e-06
4.918680802142444e-10,2.201922420585313e-06
6.381494628348441e-10,2.908349980408666e-06
8.002437905679544e-10,3.7759576925538026e-06
9.732227391159049e-10,4.811598082913978e-06
1.158273583085221e-09,6.016689281156849e-06
1.36202505232361e-09,7.388492479349129e-06
1.5925401454540178e-09,8.92096590185579e-06
1.8512719014097632e-09,1.0604442283407324e-05
2.130367427849489e-09,1.2425084459012811e-05
2.4207216099437247e-09,1.4365638232797862e-05
2.719012953486913e-09,1.6407236280770483e-05
3.0248887257141918e-09,1.852986813013422e-05
3.3459587015663214e-09,2.0710712347858516e-05
3.6950454204270256e-09,2.2922600544809433e-05
4.0818384047230875e-09,2.514080655720014e-05
4.510114379225787e-09,2.736213314459408e-05
4.984022674944903e-09,2.9611727950594604e-05
5.516733586200939e-09,3.192686979481487e-05
6.129734982557935e-09,3.4343821614644666e-05
6.837678368879312e-09,3.689356893795102e-05
7.63145447837279e-09,3.959798935297001e-05
8.553469813278353e-09,4.2468706151584405e-05
9.742956069961417e-09,4.550877085813387e-05
1.1284728818987156e-08,4.87140930286481e-05
1.3071231700569583e-08,5.207308537755236e-05
1.4981367360114927e-08,5.556650727543376e-05
1.706519567403861e-08,5.916911420802229e-05
1.9362633482139023e-08,6.285123725220504e-05
2.1803446172008423e-08,6.657848954982299e-05
2.4321757101671578e-08,7.03123957662058e-05
2.6896790199433734e-08,7.403443674116434e-05
2.9531129441212302e-08,7.77664482361824e-05
3.2226157071384576e-08,8.154424121402569e-05
3.4978337990028674e-08,8.539331331162724e-05
3.778454339091538e-08,8.932973587174715e-05
4.064183809739456e-08,9.336261490094795e-05
4.354432376943943e-08,9.749589581050101e-05
4.647527100055503e-08,0.0001017293723050465
4.941213429818077e-08,0.00010606019023803759
5.234247943024735e-08,0.00011048412310570327
5.5261403296652796e-08,0.00011499501149641151
5.8164973577225994e-08,0.0001195833037661787
6.10576082127519e-08,0.00012423608804530622
6.394884086774022e-08,0.000128939043856263
6.683659195723149e-08,0.0001336779790499549
6.971313425795002e-08,0.000138438155125224
7.258330441127746e-08,0.0001432019955714911
7.545560026679726e-08,0.00014794766879993785
7.832935172762919e-08,0.00015266136695083957
8.12054157816416e-08,0.0001573538877053393
8.410045836110218e-08,0.0001620546285346342
8.703572448111439e-08,0.00016679741610922658
9.00265635021025e-08,0.00017161403588131406
9.338420453044212e-08,0.00017652924137381547
9.923268664621214e-08,0.00018155776993259367
1.1407285517212508e-07,0.00018670513317841256
1.471535980513041e-07,0.00019197000322381468
2.008901630485677e-07,0.0001973449168998651
2.681918271565117e-07,0.00020281558551397911
3.4389046819779055e-07,0.000208361552817474
4.278966916853826e-07,0.0002139580690790186
5.185535978589718e-07,0.00021957635077846866
6.132023652902698e-07,0.0002251823991896919
7.109980788749907e-07,0.00023075441068251854
8.119600829091187e-07,0.0002363040467512308
9.158636036843598e-07,0.00024186096307470786
1.0221947959583422e-06,0.00024744948230501554
1.1304452601906337e-06,0.0002530839113459497
1.240224651113732e-06,0.0002587703895956363
1.3512277146384039e-06,0.00026450994222754855
1.4631865601825114e-06,0.00027030005019342
1.575866595246399e-06,0.0002761363723466007
1.6890955996222824e-06,0.0002820145992550899
1.802764520878528e-06,0.00028793066296982963
1.9168086698990514e-06,0.00029387920421853145
2.0312034712596005e-06,0.00029985246196087415
2.145967022704503e-06,0.0003058414787675763
2.2611474466472414e-06,0.0003118381255137722
2.376807393481333e-06,0.00031783523562775145
2.4930220623895923e-06,0.0003238241947730468
2.6098798588873324e-06,0.0003297921323024072
2.727468167928762e-06,0.00033572133089547414
2.8458575656484552e-06,0.0003415998416553118
2.965091460698231e-06,0.0003474365669433474
3.085153033645801e-06,0.00035325793631989656
3.205593711026113e-06,0.0003590943203961172
3.32928614301466e-06,0.0003649720934061626
3.473587374713984e-06,0.0003709093277778431
3.67583022638998e-06,0.00037691486335996095
3.9772892891779875e-06,0.00038299055343481224
4.391843135038591e-06,0.00038913298653895
4.886161951003425e-06,0.0003953332057475375
5.419337550385204e-06,0.00040157627444582534
5.990109937455263e-06,0.0004078426813607113
6.6068537019111295e-06,0.0004141102758748818
7.26071362682734e-06,0.00042035339904307885
7.941402626020713e-06,0.0004265501590063439
8.644179696107863e-06,0.00043270103166171564
9.36670547449127e-06,0.00043882813102414064
1.0106184310179992e-05,0.0004449537290959319
1.0859266354827951e-05,0.00045108981118365833
1.1622872396214821e-05,0.00045723994053086523
1.2394505379402401e-05,0.0004634021116405336
1.3172177548253731e-05,0.00046957092852926925
1.3954264273402675e-05,0.00047573960574830143
1.4739508010610165e-05,0.00048190230977637885
1.5527048484283786e-05,0.0004880552319069165
1.631642131936857e-05,0.0004941954218848295
1.7107491842189464e-05,0.0005003190324225049
1.7900408301186157e-05,0.0005064214641685316
1.869553570306599e-05,0.0005124992685163428
1.949341777644006e-05,0.0005185511087632844
2.0294723040126126e-05,0.0005245760664380816
2.1100169822332677e-05,0.0005305703726532102
2.1910447491539208e-05,0.0005365253040428684
2.2726166578119786e-05,0.0005424274277957151
2.354779542846834e-05,0.0005482686560070937
2.4375457320788717e-05,0.0005540601488300867
2.52072247779683e-05,0.0005598279079346114
2.6046885818419577e-05,0.0005655992300877256
2.6928111827697713e-05,0.0005713953962513955
2.7917806327893703e-05,0.0005772280200514903
2.9080800174334123e-05,0.000583100644979064
3.0443804363735618e-05,0.0005890125599166938
3.197966177854827e-05,0.0005949590600884151
3.361325359185959e-05,0.0006009302137132322
3.528594083065875e-05,0.0006069116961232633
3.701068540084078e-05,0.0006128862411755125
3.881924945473666e-05,0.0006188329304129648
4.071126468476329e-05,0.0006247293042200201
4.266947515900551e-05,0.0006305681192676158
4.4678137121659e-05,0.0006363669000299014
4.672690041413379e-05,0.0006421487915133718
4.8807586603102636e-05,0.0006479269449206107
5.091207184886872e-05,0.0006537050628098122
5.30326469938632e-05,0.0006594799592901768
5.5162846644324436e-05,0.0006652442424221064
5.729768597628179e-05,0.0006709887680762705
5.943349585939123e-05,0.0006767054366732179
6.15678016673277e-05,0.0006823894848484794
6.369927104364102e-05,0.000688039419905467
6.582765153280987e-05,0.0006936548347128456
6.795364391344933e-05,0.0006992350901851378
7.007873745768192e-05,0.0007047808202011342
7.220501197771005e-05,0.0007102955645003196
7.433495974681178e-05,0.0007157848508503935
7.647128638667633e-05,0.0007212522982698787
7.861668124463977e-05,0.0007266953472554885
8.077364268430655e-05,0.0007321054984903203
8.294433231596016e-05,0.0007374691705006584
8.513011074219201e-05,0.0007427743476758028
8.732450229250034e-05,0.0007480268184444995
8.952933802400495e-05,0.0007532505139239384
9.179685311789494e-05,0.0007584701695529503
9.422091917701009e-05,0.0007637016078914844
9.688541832722783e-05,0.000768952601905606
9.983283329604481e-05,0.0007742260922843993
0.00010305255828689065,0.0007795213774633444
0.00010648047225588193,0.000784832950139233
0.00011001243634463733,0.0007901505409062041
0.00011358146404427319,0.0007954609314849263
0.0001172248481333619,0.0008007480507238153
0.00012100705365452664,0.0008059907741588368
0.00012493696945835167,0.0008111743699779128
0.00012898413785396694,0.0008163073083428597
0.0001331148703859931,0.0008214107043656679
0.000137306227606452,0.0008264982339036722
0.00014154161801590139,0.0008315721840113755
0.00014580552530790955,0.000836627148864278
0.0001500833262606303,0.0008416538462533684
0.00015436298337713483,0.0008466418579004242
0.00015863573450508215,0.0008515820029549912
0.00016289585554490356,0.0008564687536804476
0.00016714022579976178,0.0008613007781163363
0.00017136801780850538,0.0008660786463953175
0.00017558061267762358,0.0008708027892441062
0.0001797813937277949,0.0008754746907795068
0.00018397528305874247,0.0008800993620824997
0.00018816831687804377,0.0008846852406570344
0.00019236719665607053,0.0008892411348887841
0.0001965788225313115,0.0008937723562724574
0.00020080984948050076,0.0008982781351049499
0.00020506626067373472,0.0009027504117344559
0.00020934907442908432,0.0009071727810762857
0.0002136445130650107,0.0009115354020757671
0.00021797689465247086,0.0009158532850965292
0.0002224578085793039,0.0009201536617549057
0.00022719470721600682,0.0009244575712452345
0.00023221965764522772,0.0009287773868229562
0.0002375284943288693,0.0009331193101776953
0.0002431146034805401,0.0009374860217254316
0.00024896964674168677,0.000941876261294844
0.00025505655376910753,0.0009462834078959618
0.00026127135814548813,0.0009506964490196113
0.0002675609147783907,0.0009551013214146296
0.00027403965893348624,0.0009594793366842889
0.000280821908085749,0.0009638088480741629
0.0002878941379668439,0.0009680836873815428
0.00029518536081500813,0.000972322930459686
0.0003026338269683819,0.000976548057229935
0.00031020021729261923,0.0009807671189682068
0.000317853921755286,0.000984979151053568
0.0003255653842853622,0.0009891775439252815
0.0003333080784836493,0.0009933520967006046
0.00034106141759861707,0.0009974918052263614
0.00034881121215632986,0.0010015877906660862
0.00035654889855337243,0.0010056356815482082
0.00036427080427522984,0.0010096352001535663
0.00037197773268245155,0.0010135877359743184
0.0003796744606542512,0.0010174954719694867
0.00038736902726310723,0.0010213632007357552
0.00039507185627665455,0.0010251998083675594
0.00040279490814352066,0.0010290167174560085
0.0004105507754784372,0.0010328239470844536
0.00041835179027064566,0.0010366265890964159
0.0004262091919438693,0.0010404234979258823
0.00043413236470154,0.0010442064393386668
0.00044212814135554946,0.0010479587467072489
0.0004502025602673324,0.0010516606783130703
0.0004583748739352937,0.00105530723761131
0.0004667084205299614,0.0010589139720174237
0.0004753182709920935,0.0010624992130247024
0.0004843065485205481,0.0010660736419667437
0.0004936998468541216,0.0010696438716124364
0.0005034768929650253,0.0010732155018602077
0.0005136089305604051,0.0010767917638541714
0.0005240438693984772,0.0010803713775037688
0.0005346489465522117,0.0010839499534674888
0.0005453037361259268,0.0010875205114842471
0.0005560608724485539,0.0010910722517207812
0.0005670277765456385,0.001094589720304786
0.0005782234029029087,0.0010980546583008591
0.0005896225622073187,0.0011014532393223062
0.0006012073326741501,0.001104781312898317
0.0006129724962459029,0.0011080434087489092
0.0006249137413929504,0.0011112500026027405
0.0006370217970273639,0.001114414338541258
0.00064928361595144,0.001117549717372889
0.000661684548747596,0.001120667154464355
0.0006742089023333639,0.0011237722246770472
0.000686839699228715,0.001126863281258282
0.0006995586677305801,0.0011299327960901807
0.0007123465990635633,0.0011329697812090859
0.000725183794249431,0.0011359601416203761
0.0007380505022360184,0.0011388937020733252
0.000750927241528885,0.0011417775399735369
0.0007637951453473063,0.0011446335930844155
0.0007766363255294225,0.001147484819174012
0.0007894342204050118,0.0011503485196380574
0.0008021744721404012,0.0011532351541946018
0.000814848059042554,0.001156146897138546
0.0008274451888711111,0.0011590764660696082
0.0008399840349126294,0.0011620085806191703
0.0008525886528811336,0.0011649239975526173
0.0008654269220931978,0.0011678044153204338
0.0008785631056684905,0.0011706352115931809
0.0008919824712404639,0.001173405281191777
0.0009056662003998208,0.0011761107216256912
0.0009195956895775307,0.0011787573330799684
0.00093375302603883,0.0011813535288117724
0.0009480968697570458,0.0011839060828834143
0.0009625152530230261,0.0011864206417525993
0.0009769525363305088,0.0011888995783487435
0.0009915311023946292,0.0011913395564958616
0.0010063722828612227,0.0011937317240480695
0.0010214934025062862,0.0011960660024415814
0.00103688240510785,0.0011983369748057315
0.001052524685662656,0.0012005467857190398
0.001068404121867769,0.0012027038710349335
0.0010844980939646038,0.0012048197375985681
0.0011007726234751095,0.0012069060332383415
0.001117187395256253,0.0012089721383170247
0.001133706114581418,0.0012110224006282898
0.0011502998252313071,0.0012130540591124583
0.001166943947023258,0.0012150580567176672
0.0011836164576230412,0.0012170219875849732
0.00120029805811746,0.0012189343455342048
0.0012169726953621634,0.0012207947018355008
0.0012336274200420443,0.0012226202359578008
0.0012502519069561924,0.00122443692630626
0.0012668381139357527,0.001226269222081188
0.0012833798179287367,0.0012281352090686406
0.0012998719651286948,0.0012300438402367295
0.0013163064966527644,0.001231994532447347
0.0013326538862784994,0.001233976322413382
0.0013489353658211636,0.0012359689431749126
0.0013652738918944792,0.0012379481427111994
0.001381756326712222,0.001239892193135863
0.001398385382507178,0.0012417858768785615
0.0014151497407627394,0.001243620857374701
0.0014320404290772163,0.0012453964076348503
0.0014490517385545118,0.0012471176937975338
0.0014661806026806544,0.0012487897001401981
0.0014834265096541294,0.0012504149720961447
0.0015007798015227562,0.001251994813520687
0.0015181576711781207,0.0012535285379738526
0.0015354902436847194,0.0012550113937849403
0.001552877283135311,0.0012564391596415923
0.0015704418248485659,0.0012578154684783475
0.0015881947136949814,0.0012591460244449526
0.001606103805243924,0.001260428405532335
0.0016241354561541993,0.0012616595236863701
0.0016422587908465761,0.0012628498983892904
0.0016604473435075557,0.0012640202053235622
0.001678679747750024,0.0012651911593421557
0.0016969402427350305,0.0012663791164993221
0.0017152189534065557,0.0012675929718598507
0.0017335121121861501,0.0012688331159799043
0.0017518196011912322,0.0012700936973043875
0.001770135148199423,0.0012713654087330981
0.0017884404019549102,0.0012726344414782848
0.0018067169630928159,0.0012738803685829999
0.001824958152277704,0.0012750857639942234
0.0018431663545899338,0.0012762528552236873
0.00186134711161996,0.0012774013749406851
0.001879497539180288,0.0012785531889685838
0.001897560459260789,0.0012797246815007789
0.0019154923027563727,0.0012809238810258903
0.0019333683030089946,0.0012821487724491208
0.0019512662901000576,0.0012833893803629477
0.0019691850646715945,0.001284632747451043
0.0019871036929117116,0.0012858678449635924
0.002005007060554682,0.0012870868288771325
0.0020228877265150904,0.0012882824713671677
0.002040746074383866,0.0012894458319909654
0.002058590098185371,0.0012905671263753668
0.0020764349689011835,0.0012916376946665246
0.0020943023928804007,0.0012926530694746666
0.0021122129894851262,0.0012936158859391121
0.002130139805894921,0.0012945321031205693
0.002148030372167684,0.0012954045511568623
0.0021659297588235,0.0012962314388839252
0.00218392543994942,0.0012970104182141963
0.0022020158051479304,0.0012977450450742454
0.002220149240454584,0.0012984479975792188
0.002238277506484301,0.0012991384598281474
0.0022563591377770106,0.0012998372343137159
0.00227436112168969,0.0013005643099427496
0.002292259480524011,0.0013013367329154663
0.002310040107149195,0.0013021649798992815
0.0023276987638154007,0.001303050768351295
0.0023452411779281025,0.0013039875815933383
0.002362682317109158,0.0013049626428238968
0.0023800458215907684,0.0013059574746139917
0.0023973626608179903,0.0013069470943938807
0.002414670026238125,0.0013079057140424218
0.002432002352525499,0.0013088265733375774
0.0024493443344089172,0.0013097302415413451
0.002466621721230013,0.0013106458290254425
0.0024838236120243587,0.001311597056685437
0.002501017563019608,0.0013125998426467837
0.0025182165785282923,0.0013136597266338555
0.0025353763447193986,0.001314772274595837
0.002552455070188433,0.0013159267460975525
0.0025694207281614263,0.0013171110564683176
0.002586252241089316,0.001318314973221576
0.002602940119957118,0.0013195292229155437
0.002619486473147001,0.0013207425669855017
0.002635904787119894,0.0013219413907090522
0.002652219262519065,0.0013231120537459417
0.0026684637977020184,0.0013242413755134115
0.002684680593201761,0.001325320292403088
0.002700918509033103,0.0013263508235709402
0.0027171789425267717,0.0013273416057040033
0.002733417816916784,0.0013282986489645764
0.0027496578214190937,0.001329224981537368
0.0027659399140843757,0.001330125763836332
0.0027822295805432513,0.0013310125702766882
0.0027984640623863717,0.0013319030429248544
0.0028145864520825003,0.0013328173059498057
0.002830550208308676,0.0013337745830770845
0.0028463212274152353,0.0013347909827554332
0.0028618782343553784,0.0013358770631138842
0.0028772137143728534,0.001337035215347746
0.0028923334126956025,0.0013382589136106135
0.002907256164349901,0.0013395343035730062
0.0029220125418352124,0.0013408421227098944
0.0029366438734231607,0.0013421580005570362
0.002951200187048589,0.0013434521489613044
0.00296573673548621,0.0013447042387866248
0.0029802860995602823,0.0013459230782083892
0.002994783353348439,0.0013471364655848563
0.0030091605853297507,0.0013483711040555074
0.00302347991057547,0.001349646117756509
0.0030377775115182654,0.0013509703370297465
0.0030519979883160426,0.0013523418789884213
0.003066085502959354,0.0013537513175394405
0.0030799961003889886,0.0013551865283825124
0.0030936994591600374,0.0013566370730430646
0.0031071799197639107,0.001358094853965831
0.0031204365786489377,0.001359551296473817
0.0031334832071497317,0.001360996477713102
0.0031463474487093248,0.0013624211531424418
0.003159069753029545,0.0013638172522316963
0.003171701592430948,0.0013651765728183254
0.0031843030275425484,0.001366491864565959
0.0031968825570445,0.0013677604466010742
0.003209406411639396,0.0013689861807439111
0.003221916319746937,0.0013701766375750577
0.003234469708472178,0.001371336279962949
0.0032470324825663727,0.0013724610163538054
0.00325952744091864,0.001373539026279385
0.0032718834450081937,0.0013745647108929554
0.003284046094000399,0.0013755504127085766
0.003295995649537812,0.001376516740422221
0.0033077457746618455,0.0013774812526600965
0.003319312192216703,0.0013784553455423807
