1.094387228447354640e-10,-7.328253125128563766e-13,1.707253230036083197e-11,4.799371641330831050e-12
-7.328253125128563766e-13,1.387533309594613542e-10,5.471382137973712523e-11,9.465670333479880602e-12
1.707253230036083197e-11,5.471382137973712523e-11,1.095758660763095208e-10,3.937334401867526337e-11
4.799371641330831050e-12,9.465670333479880602e-12,3.937334401867526337e-11,7.130230962676093820e-11
