1.127483014134270360e-05,1.650998237222671124e-05,2.737600257559563425e-05,3.524194750609568151e-05
8.533969554665925698e-06,1.468723011382683972e-05,2.715787283331693567e-05,3.691726561385387468e-05
5.486243081480556503e-06,1.768601215535756807e-05,2.295554180458509000e-05,3.540386484134958300e-05
